storm_id,year,month,day,hour,latitude,longitude,grade,Central pressure,Maximum sustained wind speed
9311,1993,8,27,12,37.1,141.5,Severe Tropical Storm,975,60
9311,1993,8,27,15,38.0,141.9,Severe Tropical Storm,975,60
9311,1993,8,27,18,39.1,142.4,Severe Tropical Storm,975,60
9311,1993,8,27,21,40.5,143.2,Severe Tropical Storm,975,60
9311,1993,8,28,0,41.9,143.8,Severe Tropical Storm,980,55
9311,1993,8,28,2,42.8,144.2,Severe Tropical Storm,980,55
9311,1993,8,28,3,43.3,144.4,Severe Tropical Storm,980,50
9311,1993,8,28,6,44.7,145.1,Extra-tropical Cyclone,986,0
9311,1993,8,28,12,46.5,146.0,Extra-tropical Cyclone,988,0
9311,1993,8,28,18,48.5,147.0,Extra-tropical Cyclone,990,0
9311,1993,8,29,0,50.0,147.5,Extra-tropical Cyclone,992,0
9311,1993,8,29,6,51.5,148.0,Extra-tropical Cyclone,994,0
9311,1993,8,29,12,53.0,149.0,Extra-tropical Cyclone,994,0
9311,1993,8,29,18,54.0,150.5,Extra-tropical Cyclone,994,0
9311,1993,8,30,0,55.0,152.0,Extra-tropical Cyclone,996,0
9311,1993,8,30,6,56.0,154.0,Extra-tropical Cyclone,996,0
9311,1993,8,30,12,57.0,156.0,Extra-tropical Cyclone,996,0
9311,1993,8,30,18,57.5,158.5,Extra-tropical Cyclone,994,0
9312,1993,8,22,6,11.5,125.5,Tropical Depression,1006,0
9312,1993,8,22,12,11.6,124.0,Tropical Depression,1006,0
9312,1993,8,22,18,11.7,122.5,Tropical Depression,1004,0
9312,1993,8,23,0,11.8,121.0,Tropical Depression,1004,0
9312,1993,8,23,6,11.9,120.2,Tropical Depression,1002,0
9312,1993,8,23,12,12.0,119.3,Tropical Storm,998,35
9312,1993,8,23,18,12.3,118.2,Tropical Storm,994,35
9312,1993,8,24,0,12.8,117.5,Tropical Storm,990,40
9312,1993,8,24,6,14.0,116.8,Tropical Storm,990,40
9312,1993,8,24,12,15.0,116.4,Tropical Storm,990,40
9312,1993,8,24,18,15.6,116.1,Tropical Storm,990,40
9312,1993,8,25,0,16.2,115.9,Tropical Storm,990,40
9312,1993,8,25,6,16.9,115.7,Tropical Storm,990,40
9312,1993,8,25,12,17.3,115.7,Tropical Storm,990,40
9312,1993,8,25,18,17.5,115.8,Tropical Storm,990,40
9312,1993,8,26,0,17.6,115.8,Tropical Storm,992,40
9312,1993,8,26,6,17.8,115.8,Tropical Storm,994,40
9312,1993,8,26,12,18.0,115.7,Tropical Storm,994,40
9312,1993,8,26,18,18.0,115.4,Tropical Storm,994,40
9312,1993,8,27,0,17.9,114.8,Tropical Storm,994,40
9312,1993,8,27,6,17.7,114.1,Tropical Storm,994,40
9312,1993,8,27,12,17.5,113.5,Tropical Storm,994,40
9312,1993,8,27,18,17.4,112.9,Tropical Storm,994,40
9312,1993,8,28,0,17.2,112.1,Tropical Storm,996,40
9312,1993,8,28,6,16.9,110.9,Tropical Storm,996,40
9312,1993,8,28,12,16.7,109.4,Tropical Storm,996,40
9312,1993,8,28,18,16.8,108.3,Tropical Storm,996,40
9312,1993,8,29,0,17.1,107.5,Tropical Storm,998,35
9312,1993,8,29,6,17.5,106.5,Tropical Storm,1000,35
9312,1993,8,29,12,18.0,105.0,Tropical Depression,1004,0
9312,1993,8,29,18,18.0,103.5,Tropical Depression,1006,0
9313,1993,8,29,0,19.5,138.0,Tropical Depression,1004,0
9313,1993,8,29,6,19.5,136.5,Tropical Depression,1004,0
9313,1993,8,29,12,19.6,135.5,Tropical Depression,1002,0
9313,1993,8,29,18,19.8,134.7,Tropical Depression,1000,0
9313,1993,8,30,0,20.2,134.2,Tropical Storm,998,35
9313,1993,8,30,6,20.6,133.5,Tropical Storm,998,35
9313,1993,8,30,12,20.8,132.1,Tropical Storm,996,35
9313,1993,8,30,18,20.8,130.5,Tropical Storm,994,35
9313,1993,8,31,0,20.6,129.2,Tropical Storm,992,40
9313,1993,8,31,6,20.6,128.2,Tropical Storm,990,45
9313,1993,8,31,12,20.7,127.5,Severe Tropical Storm,985,50
9313,1993,8,31,18,21.3,126.7,Severe Tropical Storm,980,55
9313,1993,9,1,0,22.0,126.1,Severe Tropical Storm,975,60
9313,1993,9,1,3,22.4,125.8,Typhoon,965,70
9313,1993,9,1,6,22.8,125.5,Typhoon,960,75
9313,1993,9,1,9,23.1,125.4,Typhoon,955,75
9313,1993,9,1,12,23.4,125.3,Typhoon,950,80
9313,1993,9,1,15,23.7,125.3,Typhoon,945,80
9313,1993,9,1,18,24.1,125.4,Typhoon,940,85
9313,1993,9,1,21,24.5,125.5,Typhoon,940,85
9313,1993,9,2,0,25.0,125.7,Typhoon,935,90
9313,1993,9,2,3,25.5,126.0,Typhoon,935,90
9313,1993,9,2,6,26.0,126.3,Typhoon,930,95
9313,1993,9,2,9,26.5,126.7,Typhoon,925,95
9313,1993,9,2,12,27.0,127.1,Typhoon,925,95
9313,1993,9,2,15,27.5,127.5,Typhoon,925,95
9313,1993,9,2,18,28.1,128.0,Typhoon,925,95
9313,1993,9,2,21,28.7,128.5,Typhoon,925,95
9313,1993,9,3,0,29.5,129.1,Typhoon,925,95
9313,1993,9,3,3,30.2,129.7,Typhoon,925,95
9313,1993,9,3,6,30.9,130.3,Typhoon,930,95
9313,1993,9,3,9,31.9,131.1,Typhoon,940,85
9313,1993,9,3,12,32.8,131.8,Typhoon,955,75
9313,1993,9,3,14,33.3,132.3,Typhoon,965,65
9313,1993,9,3,15,33.7,132.6,Typhoon,970,65
9313,1993,9,3,16,34.1,132.9,Typhoon,970,65
9313,1993,9,3,18,35.1,133.7,Severe Tropical Storm,975,60
9313,1993,9,3,21,36.4,134.9,Severe Tropical Storm,980,55
9313,1993,9,4,0,37.2,135.6,Severe Tropical Storm,980,55
9313,1993,9,4,3,38.2,136.2,Severe Tropical Storm,980,55
9313,1993,9,4,6,39.3,136.7,Severe Tropical Storm,985,50
9313,1993,9,4,9,40.2,137.0,Severe Tropical Storm,985,50
9313,1993,9,4,12,41.0,137.0,Extra-tropical Cyclone,990,0
9313,1993,9,4,18,41.5,137.0,Extra-tropical Cyclone,994,0
9313,1993,9,5,0,42.0,136.5,Extra-tropical Cyclone,998,0
9313,1993,9,5,6,42.0,136.0,Extra-tropical Cyclone,1002,0
9313,1993,9,5,12,41.5,135.5,Extra-tropical Cyclone,1006,0
9313,1993,9,5,18,41.0,135.5,Extra-tropical Cyclone,1008,0
9313,1993,9,6,0,40.5,135.5,Extra-tropical Cyclone,1010,0
9313,1993,9,6,6,40.0,135.5,Extra-tropical Cyclone,1012,0
9313,1993,9,6,12,40.0,135.5,Extra-tropical Cyclone,1012,0
9313,1993,9,6,18,40.0,135.0,Extra-tropical Cyclone,1012,0
9313,1993,9,7,0,40.0,135.0,Extra-tropical Cyclone,1012,0
9313,1993,9,7,6,40.0,134.5,Extra-tropical Cyclone,1012,0
9313,1993,9,7,12,39.5,134.0,Extra-tropical Cyclone,1012,0
9314,1993,9,5,0,20.0,131.2,Tropical Depression,1006,0
9314,1993,9,5,6,20.2,130.8,Tropical Depression,1006,0
9314,1993,9,5,12,20.3,130.3,Tropical Depression,1004,0
9314,1993,9,5,18,20.5,129.8,Tropical Depression,1004,0
9314,1993,9,6,0,20.7,129.3,Tropical Depression,1002,0
9314,1993,9,6,6,21.0,128.7,Tropical Depression,1000,0
9314,1993,9,6,12,21.6,128.2,Tropical Depression,998,0
9314,1993,9,6,18,22.3,128.1,Tropical Storm,996,35
9314,1993,9,7,0,23.3,128.5,Tropical Storm,990,45
9314,1993,9,7,3,24.1,128.9,Tropical Storm,990,45
9314,1993,9,7,6,24.7,129.2,Tropical Storm,990,45
9314,1993,9,7,9,25.1,129.5,Tropical Storm,990,45
9314,1993,9,7,12,25.5,129.8,Tropical Storm,990,45
9314,1993,9,7,15,26.1,130.2,Tropical Storm,990,45
9314,1993,9,7,18,26.7,130.6,Tropical Storm,990,45
9314,1993,9,7,21,27.4,131.0,Tropical Storm,990,45
9314,1993,9,8,0,28.2,131.5,Tropical Storm,990,45
9314,1993,9,8,3,28.9,131.9,Tropical Storm,990,45
9314,1993,9,8,6,29.6,132.4,Severe Tropical Storm,985,50
9314,1993,9,8,9,30.4,132.9,Severe Tropical Storm,985,50
9314,1993,9,8,12,31.3,133.4,Severe Tropical Storm,985,50
9314,1993,9,8,15,32.0,133.8,Severe Tropical Storm,985,50
9314,1993,9,8,18,32.7,134.3,Severe Tropical Storm,985,50
9314,1993,9,8,21,33.5,135.3,Tropical Storm,992,40
9314,1993,9,9,0,34.5,136.3,Tropical Storm,994,40
9314,1993,9,9,3,35.3,137.0,Tropical Storm,1000,35
9314,1993,9,9,6,36.0,138.0,Extra-tropical Cyclone,1004,0
9314,1993,9,9,12,38.0,142.5,Extra-tropical Cyclone,1006,0
9314,1993,9,9,18,38.5,144.0,Extra-tropical Cyclone,1006,0
9314,1993,9,10,0,39.5,146.0,Extra-tropical Cyclone,1004,0
9314,1993,9,10,6,40.5,147.5,Extra-tropical Cyclone,1002,0
9314,1993,9,10,12,41.0,149.5,Extra-tropical Cyclone,1002,0
9314,1993,9,10,18,42.0,151.0,Extra-tropical Cyclone,1002,0
9314,1993,9,11,0,43.0,153.0,Extra-tropical Cyclone,1000,0
9314,1993,9,11,6,43.0,155.0,Extra-tropical Cyclone,996,0
9314,1993,9,11,12,43.0,157.0,Extra-tropical Cyclone,996,0
9314,1993,9,11,18,43.0,160.5,Extra-tropical Cyclone,992,0
9314,1993,9,12,0,43.5,164.0,Extra-tropical Cyclone,992,0
9314,1993,9,12,6,45.0,168.0,Extra-tropical Cyclone,992,0
9314,1993,9,12,12,46.0,171.5,Extra-tropical Cyclone,992,0
9314,1993,9,12,18,48.0,174.0,Extra-tropical Cyclone,992,0
9314,1993,9,13,0,51.0,176.0,Extra-tropical Cyclone,992,0
9314,1993,9,13,6,53.0,177.0,Extra-tropical Cyclone,988,0
9314,1993,9,13,12,55.5,178.0,Extra-tropical Cyclone,988,0
9314,1993,9,13,18,57.5,179.0,Extra-tropical Cyclone,988,0
9314,1993,9,14,0,59.5,180.0,Extra-tropical Cyclone,988,0
9314,1993,9,14,6,61.5,181.0,Extra-tropical Cyclone,988,0
9315,1993,9,9,0,19.0,124.0,Tropical Depression,1008,0
9315,1993,9,9,6,19.2,124.1,Tropical Depression,1008,0
9315,1993,9,9,12,19.3,124.2,Tropical Depression,1006,0
9315,1993,9,9,18,19.4,124.2,Tropical Depression,1006,0
9315,1993,9,10,0,19.6,124.1,Tropical Storm,1000,35
9315,1993,9,10,6,19.8,124.0,Tropical Storm,996,35
9315,1993,9,10,12,19.9,123.8,Tropical Storm,990,45
9315,1993,9,10,18,20.1,123.6,Severe Tropical Storm,985,50
9315,1993,9,11,0,20.4,123.2,Severe Tropical Storm,980,55
9315,1993,9,11,6,20.6,122.6,Severe Tropical Storm,980,55
9315,1993,9,11,12,20.7,122.0,Severe Tropical Storm,980,55
9315,1993,9,11,18,20.8,121.2,Severe Tropical Storm,980,55
9315,1993,9,12,0,21.0,120.4,Severe Tropical Storm,975,60
9315,1993,9,12,6,21.1,119.7,Typhoon,970,65
9315,1993,9,12,12,21.3,119.2,Typhoon,960,75
9315,1993,9,12,18,21.5,118.8,Typhoon,955,80
9315,1993,9,13,0,21.9,118.3,Typhoon,950,80
9315,1993,9,13,6,22.1,117.9,Typhoon,945,85
9315,1993,9,13,12,22.3,117.6,Typhoon,945,85
9315,1993,9,13,18,22.6,117.1,Typhoon,955,80
9315,1993,9,14,0,23.1,116.4,Severe Tropical Storm,970,60
9315,1993,9,14,6,23.6,115.2,Tropical Storm,990,45
9315,1993,9,14,12,24.0,114.0,Tropical Depression,1000,0
9315,1993,9,14,18,24.2,113.5,Tropical Depression,1004,0
9315,1993,9,15,0,24.5,112.5,Tropical Depression,1008,0
9315,1993,9,15,6,25.0,111.0,Tropical Depression,1006,0
9316,1993,9,13,6,14.0,130.5,Tropical Depression,1006,0
9316,1993,9,13,12,14.0,130.0,Tropical Depression,1006,0
9316,1993,9,13,18,14.3,129.0,Tropical Depression,1004,0
9316,1993,9,14,0,15.0,128.0,Tropical Depression,1004,0
9316,1993,9,14,6,15.5,127.2,Tropical Depression,1004,0
9316,1993,9,14,12,16.2,126.4,Tropical Depression,1004,0
9316,1993,9,14,18,16.6,125.8,Tropical Depression,1004,0
9316,1993,9,15,0,17.1,124.5,Tropical Depression,1004,0
9316,1993,9,15,6,17.9,123.6,Tropical Depression,1004,0
9316,1993,9,15,12,18.6,123.0,Tropical Storm,1000,35
9316,1993,9,15,18,18.9,122.0,Tropical Storm,998,35
9316,1993,9,16,0,18.7,120.0,Tropical Storm,992,40
9316,1993,9,16,6,19.2,118.5,Severe Tropical Storm,985,50
9316,1993,9,16,12,20.3,116.7,Severe Tropical Storm,985,50
9316,1993,9,16,18,20.9,114.9,Severe Tropical Storm,980,55
9316,1993,9,17,0,21.7,113.7,Severe Tropical Storm,980,55
9316,1993,9,17,6,22.3,111.7,Severe Tropical Storm,985,50
9316,1993,9,17,12,22.6,110.5,Tropical Storm,992,40
9316,1993,9,17,18,22.8,109.5,Tropical Storm,996,35
9316,1993,9,18,0,23.0,108.0,Tropical Depression,1002,0
9316,1993,9,18,6,23.0,107.0,Tropical Depression,1004,0
9316,1993,9,18,12,22.8,106.0,Tropical Depression,1004,0
9316,1993,9,18,18,22.7,105.0,Tropical Depression,1006,0
9317,1993,9,22,18,14.0,150.2,Tropical Depression,1004,0
9317,1993,9,23,0,14.0,150.0,Tropical Depression,1004,0
9317,1993,9,23,6,14.1,149.8,Tropical Depression,1000,0
9317,1993,9,23,12,14.2,149.6,Tropical Depression,998,0
9317,1993,9,23,18,14.2,149.6,Tropical Storm,996,35
9317,1993,9,24,0,14.4,149.3,Tropical Storm,992,45
9317,1993,9,24,6,15.2,148.6,Severe Tropical Storm,985,50
9317,1993,9,24,12,16.3,148.1,Severe Tropical Storm,980,55
9317,1993,9,24,18,17.9,147.2,Severe Tropical Storm,975,60
9317,1993,9,25,0,19.3,146.5,Typhoon,965,70
9317,1993,9,25,6,20.8,145.7,Typhoon,960,75
9317,1993,9,25,12,21.8,145.1,Typhoon,955,75
9317,1993,9,25,18,22.8,144.8,Typhoon,950,80
9317,1993,9,26,0,24.0,144.5,Typhoon,950,80
9317,1993,9,26,6,24.8,144.9,Typhoon,950,80
9317,1993,9,26,9,25.3,145.3,Typhoon,950,80
9317,1993,9,26,12,25.9,145.7,Typhoon,950,80
9317,1993,9,26,15,26.4,146.1,Typhoon,950,80
9317,1993,9,26,18,27.1,147.0,Typhoon,955,75
9317,1993,9,26,21,27.8,147.8,Typhoon,955,75
9317,1993,9,27,0,28.7,148.6,Typhoon,960,70
9317,1993,9,27,6,30.9,150.8,Typhoon,965,70
9317,1993,9,27,12,33.0,152.7,Typhoon,970,65
9317,1993,9,27,18,35.1,155.1,Severe Tropical Storm,975,60
9317,1993,9,28,0,39.0,159.0,Extra-tropical Cyclone,980,0
9317,1993,9,28,6,43.5,165.5,Extra-tropical Cyclone,982,0
9317,1993,9,28,12,46.0,168.0,Extra-tropical Cyclone,982,0
9317,1993,9,28,18,49.0,172.5,Extra-tropical Cyclone,980,0
9317,1993,9,29,0,50.0,177.0,Extra-tropical Cyclone,978,0
9317,1993,9,29,6,52.0,182.5,Extra-tropical Cyclone,976,0
9318,1993,9,19,18,15.5,123.7,Tropical Depression,1006,0
9318,1993,9,20,0,16.5,122.7,Tropical Depression,1006,0
9318,1993,9,20,6,17.4,121.0,Tropical Depression,1006,0
9318,1993,9,20,12,17.7,119.6,Tropical Depression,1006,0
9318,1993,9,20,18,17.8,117.8,Tropical Depression,1004,0
9318,1993,9,21,0,17.9,117.0,Tropical Depression,1004,0
9318,1993,9,21,6,18.0,116.2,Tropical Depression,1004,0
9318,1993,9,21,12,18.0,115.6,Tropical Depression,1004,0
9318,1993,9,21,18,18.0,115.3,Tropical Depression,1004,0
9318,1993,9,22,0,18.0,115.0,Tropical Depression,1004,0
9318,1993,9,22,6,18.0,114.6,Tropical Depression,1004,0
9318,1993,9,22,12,18.1,113.8,Tropical Depression,1004,0
9318,1993,9,22,18,18.1,113.2,Tropical Depression,1004,0
9318,1993,9,23,0,18.2,112.8,Tropical Depression,1002,0
9318,1993,9,23,6,18.3,112.5,Tropical Depression,1002,0
9318,1993,9,23,12,18.4,112.1,Tropical Depression,1002,0
9318,1993,9,23,18,18.4,111.7,Tropical Depression,1002,0
9318,1993,9,24,0,18.5,111.4,Tropical Depression,1002,0
9318,1993,9,24,6,18.7,111.2,Tropical Depression,1000,0
9318,1993,9,24,12,19.0,111.3,Tropical Storm,998,35
9318,1993,9,24,18,19.2,111.5,Tropical Storm,996,40
9318,1993,9,25,0,19.7,111.9,Tropical Storm,990,45
9318,1993,9,25,6,20.1,112.2,Severe Tropical Storm,980,55
9318,1993,9,25,12,20.5,112.4,Typhoon,970,65
9318,1993,9,25,18,20.8,112.4,Typhoon,965,70
9318,1993,9,26,0,21.0,112.4,Typhoon,965,70
9318,1993,9,26,6,21.6,112.4,Severe Tropical Storm,975,60
9318,1993,9,26,12,22.3,112.4,Severe Tropical Storm,980,55
9318,1993,9,26,18,22.8,112.5,Tropical Storm,990,45
9318,1993,9,27,0,23.0,112.5,Tropical Depression,1004,0
9318,1993,9,27,6,23.0,112.5,Tropical Depression,1006,0
9319,1993,9,30,0,12.5,146.0,Tropical Depression,1008,0
9319,1993,9,30,6,13.0,145.7,Tropical Depression,1004,0
9319,1993,9,30,12,13.4,145.3,Tropical Depression,1000,0
9319,1993,9,30,18,13.8,144.3,Tropical Storm,998,35
9319,1993,10,1,0,14.1,143.3,Tropical Storm,992,40
9319,1993,10,1,6,14.2,142.7,Tropical Storm,990,45
9319,1993,10,1,12,14.3,142.0,Severe Tropical Storm,980,55
9319,1993,10,1,18,14.6,141.3,Severe Tropical Storm,975,60
9319,1993,10,2,0,15.0,140.5,Typhoon,965,70
9319,1993,10,2,6,15.4,139.8,Typhoon,965,70
9319,1993,10,2,12,16.1,138.7,Typhoon,965,70
9319,1993,10,2,18,16.8,137.6,Typhoon,960,75
9319,1993,10,3,0,17.4,136.6,Typhoon,955,75
9319,1993,10,3,6,17.9,135.8,Typhoon,950,80
9319,1993,10,3,12,18.3,135.2,Typhoon,950,80
9319,1993,10,3,18,18.8,134.3,Typhoon,950,80
9319,1993,10,4,0,19.2,133.6,Typhoon,945,85
9319,1993,10,4,6,19.5,133.0,Typhoon,935,90
9319,1993,10,4,12,19.8,132.7,Typhoon,925,95
9319,1993,10,4,18,20.3,132.5,Typhoon,920,100
9319,1993,10,5,0,20.9,132.6,Typhoon,915,100
9319,1993,10,5,6,21.6,132.8,Typhoon,915,100
9319,1993,10,5,9,21.9,132.9,Typhoon,920,100
9319,1993,10,5,12,22.2,133.1,Typhoon,925,95
9319,1993,10,5,15,22.5,133.2,Typhoon,930,90
9319,1993,10,5,18,22.9,133.4,Typhoon,940,85
9319,1993,10,5,21,23.4,133.7,Typhoon,945,85
9319,1993,10,6,0,23.8,134.0,Typhoon,950,80
9319,1993,10,6,6,24.8,134.7,Typhoon,950,80
9319,1993,10,6,12,25.6,135.6,Typhoon,950,80
9319,1993,10,6,18,27.0,136.6,Typhoon,955,75
9319,1993,10,7,0,28.5,137.8,Typhoon,965,70
9319,1993,10,7,3,29.3,138.6,Typhoon,965,70
9319,1993,10,7,6,30.1,139.6,Typhoon,970,65
9319,1993,10,7,9,30.8,140.4,Severe Tropical Storm,975,60
9319,1993,10,7,12,31.6,141.3,Severe Tropical Storm,975,60
9319,1993,10,7,15,32.3,142.3,Severe Tropical Storm,975,60
9319,1993,10,7,18,33.1,143.5,Severe Tropical Storm,980,55
9319,1993,10,7,21,33.9,144.9,Severe Tropical Storm,980,55
9319,1993,10,8,0,34.7,146.3,Severe Tropical Storm,985,50
9319,1993,10,8,6,35.7,149.6,Severe Tropical Storm,985,50
9319,1993,10,8,12,37.0,152.5,Extra-tropical Cyclone,988,0
9319,1993,10,8,18,39.0,156.0,Extra-tropical Cyclone,988,0
9319,1993,10,9,0,41.5,159.0,Extra-tropical Cyclone,988,0
9320,1993,10,1,0,16.0,130.0,Tropical Depression,1004,0
9320,1993,10,1,6,16.3,129.4,Tropical Depression,1002,0
9320,1993,10,1,12,16.5,128.7,Tropical Depression,1000,0
9320,1993,10,1,18,16.6,128.0,Tropical Depression,1000,0
9320,1993,10,2,0,16.6,127.3,Tropical Storm,996,35
9320,1993,10,2,6,16.7,126.7,Tropical Storm,992,40
9320,1993,10,2,12,16.8,126.1,Tropical Storm,990,45
9320,1993,10,2,18,16.8,125.6,Tropical Storm,990,45
9320,1993,10,3,0,16.8,125.2,Severe Tropical Storm,985,50
9320,1993,10,3,6,16.8,124.8,Severe Tropical Storm,985,50
9320,1993,10,3,12,16.8,124.3,Severe Tropical Storm,980,55
9320,1993,10,3,18,16.8,123.7,Severe Tropical Storm,975,60
9320,1993,10,4,0,16.7,122.8,Typhoon,970,65
9320,1993,10,4,6,16.5,122.0,Typhoon,970,65
9320,1993,10,4,12,16.3,121.3,Severe Tropical Storm,975,60
9320,1993,10,4,18,16.4,120.3,Severe Tropical Storm,980,55
9320,1993,10,5,0,16.1,120.2,Severe Tropical Storm,985,50
9320,1993,10,5,6,16.3,120.5,Severe Tropical Storm,985,50
9320,1993,10,5,12,16.6,120.6,Tropical Storm,990,45
9320,1993,10,5,18,17.2,120.8,Tropical Storm,990,45
9320,1993,10,6,0,18.3,121.5,Tropical Storm,990,45
9320,1993,10,6,6,19.2,122.5,Tropical Storm,990,45
9320,1993,10,6,12,19.9,123.7,Tropical Storm,990,45
9320,1993,10,6,18,20.7,124.9,Tropical Storm,990,45
9320,1993,10,7,0,21.5,126.0,Tropical Storm,990,45
9320,1993,10,7,6,22.6,127.6,Tropical Storm,990,45
9320,1993,10,7,12,24.5,129.5,Severe Tropical Storm,985,50
9320,1993,10,7,18,26.7,131.2,Severe Tropical Storm,985,50
9320,1993,10,8,0,29.0,133.3,Severe Tropical Storm,980,55
9320,1993,10,8,6,31.3,136.6,Severe Tropical Storm,980,55
9320,1993,10,8,12,33.8,140.6,Severe Tropical Storm,980,55
9320,1993,10,8,18,36.0,146.5,Extra-tropical Cyclone,980,0
9320,1993,10,9,0,38.5,153.5,Extra-tropical Cyclone,980,0
9320,1993,10,9,6,40.0,158.5,Extra-tropical Cyclone,976,0
9320,1993,10,9,12,41.0,162.0,Extra-tropical Cyclone,976,0
9320,1993,10,9,18,42.5,165.5,Extra-tropical Cyclone,976,0
9320,1993,10,10,0,43.5,168.5,Extra-tropical Cyclone,976,0
9320,1993,10,10,6,45.5,172.5,Extra-tropical Cyclone,976,0
9320,1993,10,10,12,47.5,175.5,Extra-tropical Cyclone,976,0
9320,1993,10,10,18,49.0,177.5,Extra-tropical Cyclone,976,0
9320,1993,10,11,0,51.0,179.5,Extra-tropical Cyclone,974,0
9320,1993,10,11,6,53.0,181.0,Extra-tropical Cyclone,974,0
9321,1993,10,7,6,11.0,138.5,Tropical Depression,1006,0
9321,1993,10,7,12,11.5,137.5,Tropical Depression,1006,0
9321,1993,10,7,18,12.1,136.8,Tropical Depression,1004,0
9321,1993,10,8,0,13.0,136.5,Tropical Depression,1004,0
9321,1993,10,8,6,14.1,136.2,Tropical Depression,1002,0
9321,1993,10,8,12,15.4,135.5,Tropical Depression,1000,0
9321,1993,10,8,18,16.8,134.5,Tropical Storm,998,35
9321,1993,10,9,0,18.2,133.6,Tropical Storm,998,35
9321,1993,10,9,6,19.6,133.2,Tropical Storm,998,35
9321,1993,10,9,12,21.0,133.2,Tropical Storm,998,35
9321,1993,10,9,18,22.4,133.0,Tropical Depression,1000,0
9321,1993,10,10,0,24.0,132.5,Tropical Depression,1004,0
9321,1993,10,10,6,25.5,132.5,Tropical Depression,1006,0
9321,1993,10,10,12,27.0,133.5,Tropical Depression,1010,0
9321,1993,10,10,18,28.0,136.0,Extra-tropical Cyclone,1012,0
9321,1993,10,11,0,28.5,137.5,Extra-tropical Cyclone,1014,0
9321,1993,10,11,6,28.5,138.0,Extra-tropical Cyclone,1014,0
9321,1993,10,11,12,28.0,138.0,Extra-tropical Cyclone,1016,0
9321,1993,10,11,18,27.5,137.5,Extra-tropical Cyclone,1016,0
9321,1993,10,12,0,28.0,137.5,Extra-tropical Cyclone,1016,0
9321,1993,10,12,6,28.0,138.0,Extra-tropical Cyclone,1014,0
9321,1993,10,12,12,28.0,138.0,Extra-tropical Cyclone,1014,0
9321,1993,10,12,18,28.0,138.0,Extra-tropical Cyclone,1014,0
9321,1993,10,13,0,28.0,138.0,Extra-tropical Cyclone,1014,0
9321,1993,10,13,6,28.5,138.5,Extra-tropical Cyclone,1014,0
9321,1993,10,13,12,29.0,139.0,Extra-tropical Cyclone,1014,0
9321,1993,10,13,18,29.5,139.5,Extra-tropical Cyclone,1014,0
9321,1993,10,14,0,30.0,140.0,Extra-tropical Cyclone,1014,0
9321,1993,10,14,6,31.0,141.0,Extra-tropical Cyclone,1014,0
9322,1993,10,19,12,13.0,160.0,Tropical Depression,1000,0
9322,1993,10,19,18,13.0,159.5,Tropical Depression,1000,0
9322,1993,10,20,0,13.3,158.8,Tropical Depression,998,0
9322,1993,10,20,6,13.6,158.0,Tropical Depression,996,0
9322,1993,10,20,12,14.0,157.3,Tropical Depression,996,0
9322,1993,10,20,18,14.7,156.8,Tropical Depression,996,0
9322,1993,10,21,0,15.2,156.4,Tropical Depression,996,0
9322,1993,10,21,6,15.7,156.1,Tropical Depression,996,0
9322,1993,10,21,12,16.1,155.9,Tropical Depression,996,0
9322,1993,10,21,18,16.6,155.7,Tropical Depression,996,0
9322,1993,10,22,0,17.5,155.5,Tropical Depression,996,0
9322,1993,10,22,6,19.0,155.5,Tropical Storm,994,35
9322,1993,10,22,12,20.8,155.2,Tropical Storm,990,40
9322,1993,10,22,18,22.2,154.3,Tropical Storm,985,45
9322,1993,10,23,0,23.5,153.3,Tropical Storm,985,45
9322,1993,10,23,6,24.1,153.0,Tropical Storm,985,45
9322,1993,10,23,12,24.6,153.3,Tropical Storm,985,45
9322,1993,10,23,18,25.1,154.5,Tropical Storm,985,45
9322,1993,10,24,0,25.8,155.8,Tropical Storm,980,45
9322,1993,10,24,6,27.2,157.3,Severe Tropical Storm,980,50
9322,1993,10,24,12,29.0,158.5,Severe Tropical Storm,980,50
9322,1993,10,24,18,31.5,160.5,Tropical Storm,985,45
9322,1993,10,25,0,33.8,162.8,Tropical Storm,985,45
9322,1993,10,25,6,35.8,166.5,Tropical Storm,990,40
9322,1993,10,25,12,37.0,170.0,Extra-tropical Cyclone,996,0
9322,1993,10,25,18,38.0,173.0,Extra-tropical Cyclone,1000,0
9322,1993,10,26,0,39.0,176.0,Extra-tropical Cyclone,1002,0
9322,1993,10,26,6,40.5,179.5,Extra-tropical Cyclone,1004,0
9322,1993,10,26,12,41.5,182.5,Extra-tropical Cyclone,1006,0
9323,1993,10,27,12,12.5,146.0,Tropical Depression,1006,0
9323,1993,10,27,18,12.5,144.5,Tropical Depression,1004,0
9323,1993,10,28,0,12.6,143.0,Tropical Depression,1002,0
9323,1993,10,28,6,12.9,141.2,Tropical Storm,1000,35
9323,1993,10,28,12,13.2,139.3,Tropical Storm,996,35
9323,1993,10,28,18,13.3,137.7,Tropical Storm,992,40
9323,1993,10,29,0,13.2,136.3,Tropical Storm,990,45
9323,1993,10,29,6,13.3,135.0,Severe Tropical Storm,985,50
9323,1993,10,29,12,13.5,133.7,Severe Tropical Storm,980,55
9323,1993,10,29,18,13.9,132.3,Severe Tropical Storm,975,60
9323,1993,10,30,0,14.3,130.7,Typhoon,970,65
9323,1993,10,30,6,14.6,129.4,Typhoon,965,70
